"run","tasks","rounds","round_min_cy","round_avg_cy","round_max_cy","per_switch_min_cy","per_switch_avg_cy","per_switch_max_cy"
"1","2","1000","4","648","1320","2","324","660"
"1","8","1000","4","649","2067","0","81","258"
"1","32","1000","4","2595","3764","0","81","117"
